"genus_species","size_class","year","shark_in_video","sec_investigating_circling","sec_passing","sec_feeding","sec_total","frac_investigating_circling","frac_passing","frac_feeding","bout","bite","habitat","depth","log_depth","total_time_shark_present_frame","log_total_time_shark_present_frame","n_frame_total","log_n_frame_total","video"
"Lethrinus rubrioperculatus","Small","2004","present",7.8,0.8,0,8.6,0.906976744186047,0.0930232558139535,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,11,2.39789527279837,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",16,7.4,1.8,25.2,0.634920634920635,0.293650793650794,0.0714285714285714,3,6,"reef",18,2.89037175789616,54.2,3.9926809084456,8,2.07944154167984,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,2.6,0,2.6,0,1,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",18.8,5.4,5,29.2,0.643835616438356,0.184931506849315,0.171232876712329,5,14,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,1.6,0,1.6,0,1,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,10,2.30258509299405,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",9,0,0,9,1,0,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,10,2.30258509299405,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",7.2,2.6,0,9.8,0.73469387755102,0.26530612244898,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,10,2.30258509299405,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,1.4,0,1.4,0,1,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,10,2.30258509299405,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",18.4,0,2.4,20.8,0.884615384615385,0,0.115384615384615,2,7,"reef",18,2.89037175789616,54.2,3.9926809084456,10,2.30258509299405,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,1.4,0,1.4,0,1,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,5,1.6094379124341,"ASH2_5"
"Cephalopholis urodeta","Small","2004","present",11.4,0,0,11.4,1,0,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,9,2.19722457733622,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",2.8,2.2,0,5,0.56,0.44,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,10,2.30258509299405,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,2.8,0,2.8,0,1,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,9,2.19722457733622,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",23,0,1.2,24.2,0.950413223140496,0,0.0495867768595041,4,4,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",1.2,0,0,1.2,1,0,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",14.2,0,0,14.2,1,0,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",1.4,2.4,0,3.8,0.368421052631579,0.631578947368421,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lethrinus rubrioperculatus","Small","2004","present",5.2,5.4,0,10.6,0.490566037735849,0.509433962264151,0,0,0,"reef",18,2.89037175789616,54.2,3.9926809084456,7,1.94591014905531,"ASH2_5"
"Lutjanus bohar","Medium","2004","present",0,4,0,4,0,1,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,1,0,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",65.6,7.4,0,73,0.898630136986301,0.101369863013699,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,2,0.693147180559945,"ASH3_4"
"Lethrinus atkinsoni","Small","2004","present",3.2,5.4,0,8.6,0.372093023255814,0.627906976744186,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,2,0.693147180559945,"ASH3_4"
"Lethrinus rubrioperculatus","Small","2004","present",0,6.6,0,6.6,0,1,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,2,0.693147180559945,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",14.6,1.6,0,16.2,0.901234567901235,0.0987654320987654,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,1,0,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",0,4.8,0,4.8,0,1,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,1,0,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",72.6,6.6,0,79.2,0.916666666666667,0.0833333333333333,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,1,0,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",0,6.6,0,6.6,0,1,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,1,0,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",0,13,0,13,0,1,0,0,0,"reef",19,2.94443897916644,3.80000000000001,1.33500106673234,1,0,"ASH3_4"
"Cephalopholis urodeta","Small","2004","present",9.4,3.2,0,12.6,0.746031746031746,0.253968253968254,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,1,0,"ASH3_1"
"Cephalopholis urodeta","Small","2004","present",44.4,4,0,48.4,0.917355371900826,0.0826446280991736,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,2,0.693147180559945,"ASH3_1"
"Lethrinus rubrioperculatus","Small","2004","present",4.8,5.2,0,10,0.48,0.52,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,3,1.09861228866811,"ASH3_1"
"Lethrinus rubrioperculatus","Small","2004","present",0,11.2,0,11.2,0,1,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,3,1.09861228866811,"ASH3_1"
"Lutjanus gibbus","Small","2004","present",0,1.6,0,1.6,0,1,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,3,1.09861228866811,"ASH3_1"
"Lutjanus gibbus","Small","2004","present",0,1.6,0,1.6,0,1,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,1,0,"ASH3_1"
"Lutjanus decussatus","Small","2004","present",0,2.8,0,2.8,0,1,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,1,0,"ASH3_1"
"Lutjanus decussatus","Small","2004","present",0,5.8,0,5.8,0,1,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,2,0.693147180559945,"ASH3_1"
"Lutjanus decussatus","Small","2004","present",0,10.4,0,10.4,0,1,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,3,1.09861228866811,"ASH3_1"
"Lutjanus decussatus","Small","2004","present",8.8,13,0,21.8,0.403669724770642,0.596330275229358,0,0,0,"reef",21,3.04452243772342,4.60000000000002,1.52605630349505,3,1.09861228866811,"ASH3_1"
"Lethrinus rubrioperculatus","Small","2004","present",0,7.4,0,7.4,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,2,0.693147180559945,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,14.6,0,14.6,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.8,0,3.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.6,0,3.6,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,6.4,0,6.4,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,18.4,0,18.4,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,10.4,0,10.4,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",11.4,8.4,0,19.8,0.575757575757576,0.424242424242424,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",18.2,7.2,0,25.4,0.716535433070866,0.283464566929134,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",15.6,9.6,0,25.2,0.619047619047619,0.380952380952381,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",14.2,6.6,0,20.8,0.682692307692308,0.317307692307692,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,13.6,0,13.6,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,14.4,0,14.4,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",13.4,3.1,0,16.5,0.812121212121212,0.187878787878788,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,12,0,12,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,6,1.79175946922805,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,4.2,0,4.2,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,2,0.693147180559945,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,28.8,0,28.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,9.2,0,9.2,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",9.4,5.8,0,15.2,0.618421052631579,0.381578947368421,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",6,6.6,0,12.6,0.476190476190476,0.523809523809524,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",8,5,0,13,0.615384615384615,0.384615384615385,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus olivaceus x microdon","Medium","2004","present",0,8.2,0,8.2,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",3.2,6.6,0,9.8,0.326530612244898,0.673469387755102,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,12.8,0,12.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,7.2,0,7.2,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,4,1.38629436111989,"ASH5_2"
"Lethrinus olivaceus x microdon","Medium","2004","present",0,10.8,0,10.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",2.6,7.6,0,10.2,0.254901960784314,0.745098039215686,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,5,1.6094379124341,"ASH5_2"
"Lethrinus olivaceus x microdon","Medium","2004","present",0,7.8,0,7.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",8.4,18.8,0,27.2,0.308823529411765,0.691176470588235,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,17.8,0,17.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,4.6,0,4.6,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,8.4,0,8.4,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,2,0.693147180559945,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,5.8,0,5.8,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,2,0.693147180559945,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,16,0,16,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",0,8.6,0,8.6,0,1,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus olivaceus x microdon","Medium","2004","present",7.6,4,0,11.6,0.655172413793103,0.344827586206897,0,0,0,"near reef",25,3.2188758248682,236,5.46383180502561,3,1.09861228866811,"ASH5_2"
"Lethrinus rubrioperculatus","Small","2004","present",3,0,0,3,1,0,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",3.4,3.2,0,6.6,0.515151515151515,0.484848484848485,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,4,0,4,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.8,0,3.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.8,0,3.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,1.8,0,1.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,4,0,4,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,2,0.693147180559945,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,2,0,2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,0.8,0,0.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,11.2,0,11.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,8.4,0,8.4,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,4.6,0,4.6,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,9.2,0,9.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,4.2,0,4.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,2.2,0,2.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.2,0,3.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",2.4,8.8,0,11.2,0.214285714285714,0.785714285714286,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,5.2,0,5.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,10,0,10,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,9,0,9,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.2,0,3.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0.8,3,0,3.8,0.210526315789474,0.789473684210526,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,5.2,0,5.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,9.2,0,9.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,4.2,0,4.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.2,0,3.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,4,0,4,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",3.6,4.8,0,8.4,0.428571428571429,0.571428571428571,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,7.8,0,7.8,0,1,0,3,9,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",9,7,8.8,24.8,0.362903225806452,0.282258064516129,0.354838709677419,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",9,2.6,0,11.6,0.775862068965517,0.224137931034483,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",14.2,0.8,0,15,0.946666666666667,0.0533333333333333,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,6,0,6,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",8.8,4.6,0,13.4,0.656716417910448,0.343283582089552,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,3.4,2.6,6,0,0.566666666666667,0.433333333333333,1,2,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,7,0,7,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,7.6,0,7.6,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",11.2,0,0,11.2,1,0,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,6,1.79175946922805,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,2.8,0,2.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,3.8,0,3.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,2.8,0,2.8,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",7,0,0,7,1,0,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",7.8,0,0,7.8,1,0,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",1,3,0,4,0.25,0.75,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,4,0,4,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",18.2,1.2,2.8,22.2,0.81981981981982,0.0540540540540541,0.126126126126126,2,3,"reef",22,3.09104245335832,194.4,5.26991789202634,7,1.94591014905531,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,7,0,7,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,7,1.94591014905531,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",15.8,0,0,15.8,1,0,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,6.6,0,6.6,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",14.8,0,0,14.8,1,0,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,4.6,0,4.6,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",0,4.4,0,4.4,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",3.4,6,0,9.4,0.361702127659574,0.638297872340425,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,3.2,0,3.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",6.8,10.4,0,17.2,0.395348837209302,0.604651162790698,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",16.2,5,0.8,22,0.736363636363636,0.227272727272727,0.0363636363636364,1,2,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,8.2,0,8.2,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",0,5.6,0,5.6,0,1,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,5,1.6094379124341,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",23.6,5,0.8,29.4,0.802721088435374,0.170068027210884,0.0272108843537415,1,1,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lethrinus rubrioperculatus","Small","2004","present",9.4,2.8,0,12.2,0.770491803278689,0.229508196721311,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,3,1.09861228866811,"ASH4_5"
"Lutjanus bohar","Medium","2004","present",1.8,3,0,4.8,0.375,0.625,0,0,0,"reef",22,3.09104245335832,194.4,5.26991789202634,4,1.38629436111989,"ASH4_5"
